t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,jerk_x,jerk_y,jerk_z,snap_x,snap_y,snap_z
0.11999999999999998,9.997120138237346,0,5.239976960663543,1,0,0,0,-0.04799539213270857,0,1.999424027647469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12999999999999998,9.996620190402377,0,5.259970707656765,1,0,0,0,-0.05199414153135307,0,1.9993240380804753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.13999999999999999,9.996080256099974,0,5.279963414767504,1,0,0,0,-0.05599268295350077,0,1.9992160512199948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.15,9.995500337489876,0,5.299955002024957,1,0,0,0,-0.05999100040499132,0,1.999100067497975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.16,9.994880436891755,0,5.319945389462801,1,0,0,0,-0.06398907789256024,0,1.9989760873783509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.17,9.994220556785212,0,5.339934497119515,1,0,0,0,-0.0679868994239029,0,1.9988441113570423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.18000000000000002,9.993520699809768,0,5.3599222450386925,1,0,0,0,-0.07198444900773851,0,1.9987041399619536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.19000000000000003,9.992780868764848,0,5.37990855326937,1,0,0,0,-0.07598171065387407,0,1.9985561737529698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.20000000000000004,9.99200106660978,0,5.399893341866342,1,0,0,0,-0.07997866837326834,0,1.9984002133219558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.21000000000000005,9.991181296463767,0,5.419876530890479,1,0,0,0,-0.08397530617809573,0,1.9982362592927532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.22000000000000006,9.990321561605889,0,5.439858040409052,1,0,0,0,-0.0879716080818104,0,1.9980643123211776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.23000000000000007,9.989421865475084,0,5.45983779049605,1,0,0,0,-0.09196755809921002,0,1.9978843730950169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.24000000000000007,9.988482211670139,0,5.479815701232499,1,0,0,0,-0.09596314024649988,0,1.9976964423340275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
